Gene	Median_Genetic_load
Zm00001d045457	0.52
Zm00001d045458	0.1398
Zm00001d045459	0.4568
Zm00001d045460	1.3219
Zm00001d045461	0.2424
Zm00001d045462	0
Zm00001d045463	0
Zm00001d045464	0
Zm00001d045465	0
Zm00001d045466	0
Zm00001d045468	0.6702
Zm00001d027069	0.00866
Zm00001d045470	0.0087
Zm00001d045472	0
Zm00001d045473	0
Zm00001d045474	0
Zm00001d045475	0
Zm00001d045476	0.3986
Zm00001d045477	0
Zm00001d045478	0.3624
Zm00001d045479	0
Zm00001d045480	0
Zm00001d045481	0.2141
Zm00001d045482	1.7212
Zm00001d045483	0.0129
Zm00001d045484	0.1366
Zm00001d045486	0.506
Zm00001d045488	0.339
Zm00001d045487	0.7286
zma-MIR399j	0
Zm00001d045489	0
Zm00001d045490	0.34926
Zm00001d045491	1.8264
Zm00001d045493	2.9274
Zm00001d045492	3.1768
Zm00001d045494	2.7014
Zm00001d045495	0.188
Zm00001d027070	0.60524
Zm00001d045496	0.88144
Zm00001d045497	0.439
Zm00001d045498	0.0304
Zm00001d045499	0.266
Zm00001d045500	0.616
Zm00001d045502	0.2476
Zm00001d045501	0.2544
Zm00001d045503	0
Zm00001d045504	0
Zm00001d045505	0
Zm00001d045507	0.462
Zm00001d045509	0
Zm00001d045511	0
Zm00001d045512	2.09931
Zm00001d045513	0.8012
Zm00001d045514	0.5664
Zm00001d045515	1.699
Zm00001d045516	0.4072
Zm00001d045517	4.4842
Zm00001d045519	4.6032
Zm00001d045518	2.45
Zm00001d045520	0
Zm00001d045521	0
Zm00001d045522	0.47
Zm00001d045523	0.026
Zm00001d045526	2.7186
Zm00001d045525	1.0614
Zm00001d045527	0
Zm00001d045528	0
Zm00001d045529	3.3206
Zm00001d045530	5.8592
Zm00001d027071	5.8592
Zm00001d045533	0
Zm00001d045534	1.76
Zm00001d045535	0
Zm00001d045536	0
Zm00001d045538	3.76628
Zm00001d045539	4.3282
Zm00001d045537	3.7938
Zm00001d045540	3.075
Zm00001d045542	0.01618
Zm00001d045543	0.224
Zm00001d045544	1.80626
Zm00001d045545	8.79038
Zm00001d027072	0.266
Zm00001d045546	1.13106
Zm00001d045547	0
Zm00001d045548	4.3146
Zm00001d045551	6.5528
Zm00001d045550	3.3406
Zm00001d045552	2.54
Zm00001d045553	0
Zm00001d045554	0.0238
Zm00001d045555	3.2186
Zm00001d045556	1.5078
Zm00001d045557	0.6722
Zm00001d045559	3.8296
Zm00001d045558	3.8576
Zm00001d045560	0.71
Zm00001d045562	0
Zm00001d045563	0.224
Zm00001d045564	0.1976
Zm00001d045565	1.16446
Zm00001d045566	3.12182
Zm00001d045567	0.248
Zm00001d045568	0.3316
Zm00001d045570	0.3027
Zm00001d045571	0.4876
Zm00001d045573	0.3872
Zm00001d045572	0.9506
Zm00001d045574	0
Zm00001d045575	2.12786
Zm00001d045576	0
Zm00001d045577	0.312
Zm00001d045578	0.312
Zm00001d045579	1.8926
Zm00001d045580	0
Zm00001d045581	0.4676
Zm00001d045582	4.6576
Zm00001d045583	0
Zm00001d045584	0
Zm00001d045586	0.5308
Zm00001d045589	0.32972
Zm00001d045590	0
Zm00001d045594	0
Zm00001d045595	1.03
Zm00001d045596	0
Zm00001d045597	0
Zm00001d045598	0
Zm00001d045599	0
Zm00001d045600	1.0466
Zm00001d045603	0.64
Zm00001d045604	0
Zm00001d045605	2.0752
Zm00001d045606	0.1392
Zm00001d045607	0.117
Zm00001d045608	0.2974
Zm00001d045610	1.8758
Zm00001d045609	2.9416
Zm00001d045611	1.6666
Zm00001d045612	0.284
Zm00001d045614	0.284
Zm00001d045615	0.284
Zm00001d045616	0.52
Zm00001d045617	0.52
Zm00001d045618	0
Zm00001d045620	0
Zm00001d045621	0
Zm00001d045622	0.7864
Zm00001d045624	0.781
Zm00001d045625	0.074
Zm00001d027073	0
Zm00001d045626	0
Zm00001d045628	0
Zm00001d045627	0
Zm00001d045629	0.1798
Zm00001d045631	0.52
Zm00001d045630	0.22
Zm00001d045632	0
Zm00001d045633	0.517
Zm00001d045635	0
Zm00001d045636	0
Zm00001d045637	0
Zm00001d045639	0
Zm00001d045638	6.682
Zm00001d045640	0
Zm00001d045641	0
Zm00001d045643	0.1286
Zm00001d045644	0.313
Zm00001d045645	0
Zm00001d045646	0
Zm00001d045647	3.09394
Zm00001d045649	2.2262
Zm00001d045650	0
Zm00001d045651	0.8952
Zm00001d045652	0
Zm00001d045653	0
Zm00001d045654	1.156
Zm00001d027074	4.3676
Zm00001d045655	0
Zm00001d045656	0
Zm00001d027075	0
Zm00001d045657	2.065
Zm00001d045659	0
Zm00001d045660	0.841
Zm00001d045661	0.322
Zm00001d045663	0
Zm00001d027076	0
Zm00001d045665	0
Zm00001d045666	0
Zm00001d045667	0
Zm00001d045668	0.4144
Zm00001d045669	0
ENSRNA049477656	0.4
Zm00001d045671	0.4
Zm00001d045670	0
Zm00001d045674	0.5674
Zm00001d045672	0.5674
Zm00001d045673	0.266
Zm00001d027077	0
Zm00001d045675	0.0868
Zm00001d045676	0.8711
Zm00001d045677	0
Zm00001d045678	0
Zm00001d045679	0
Zm00001d045680	0.0292
Zm00001d045683	0
Zm00001d045684	0
Zm00001d045686	1.3578
Zm00001d045685	0.26412
Zm00001d045689	0.0894
Zm00001d045690	0
Zm00001d045691	0
Zm00001d045692	0
Zm00001d045695	0.01026
Zm00001d045696	0.1936
Zm00001d045697	0
Zm00001d045698	0
Zm00001d045700	0
Zm00001d045701	0
Zm00001d045702	0
Zm00001d045703	1.098
Zm00001d045705	0
Zm00001d045706	0
Zm00001d045707	0
Zm00001d045708	0
Zm00001d045709	0
Zm00001d045711	0.0806
Zm00001d045712	3.0006
Zm00001d027078	0
Zm00001d027079	0
Zm00001d045713	0.7408
Zm00001d045714	0
Zm00001d045715	0
Zm00001d045717	0.163
Zm00001d045718	0.0108
Zm00001d045720	0.22
Zm00001d045721	0.6696
Zm00001d045722	0
Zm00001d045723	0
Zm00001d045724	0.2762
Zm00001d045725	0.0276
Zm00001d045728	0.15486
Zm00001d045729	0
Zm00001d045730	0
Zm00001d045731	0.44
Zm00001d045732	0
Zm00001d045733	0.22
Zm00001d045734	0
Zm00001d045735	0
Zm00001d045738	0
Zm00001d045739	0.117
Zm00001d045740	0
ENSRNA049477631	0
Zm00001d045741	0
Zm00001d045742	0
Zm00001d045744	0
Zm00001d027080	0
Zm00001d045745	0
Zm00001d045746	0
Zm00001d045747	0
Zm00001d045748	0
Zm00001d045749	0
Zm00001d045752	0
Zm00001d045755	0
Zm00001d045756	0.6816
Zm00001d045757	0
Zm00001d045759	0
Zm00001d045758	1.12
Zm00001d045761	0.3728
Zm00001d045760	0
Zm00001d045763	0.2964
Zm00001d027081	0
Zm00001d045764	0
Zm00001d045765	0
Zm00001d045768	0.32166
Zm00001d045770	0
Zm00001d045772	0
Zm00001d045773	0
Zm00001d045774	0.342
Zm00001d045775	0
Zm00001d045776	0
Zm00001d045778	0
Zm00001d045782	0
Zm00001d045783	0.592
Zm00001d045784	0.6106
Zm00001d045785	0.1944
Zm00001d045786	0
Zm00001d045787	0
Zm00001d045788	0.0664
Zm00001d045791	0.31
Zm00001d045792	0
Zm00001d045793	0
Zm00001d027082	0
Zm00001d027083	0
Zm00001d045798	0
Zm00001d045800	0
Zm00001d045803	0
Zm00001d045804	0.0584
Zm00001d045807	0
Zm00001d045808	0
Zm00001d045812	1.4346
Zm00001d045815	0.266
Zm00001d045816	1.2968
Zm00001d045817	0.5218
Zm00001d045819	0
Zm00001d045822	0
Zm00001d045823	0
Zm00001d045824	0
Zm00001d045825	0.1828
Zm00001d045826	0.3936
Zm00001d045829	0.284
Zm00001d027084	0
Zm00001d045831	0.2686
Zm00001d045832	0
Zm00001d045833	0
Zm00001d045835	0
Zm00001d045834	0
Zm00001d045836	0
Zm00001d045837	0
Zm00001d045838	0.5002
Zm00001d045839	0.9962
Zm00001d045842	0
Zm00001d045843	0.3412
Zm00001d045844	2.6708
Zm00001d045845	0.3594
Zm00001d045846	0.444
Zm00001d045847	0.0108
Zm00001d027085	0
Zm00001d045848	0.0578
Zm00001d045849	0
Zm00001d045852	0.1898
Zm00001d045853	0.1368
Zm00001d045855	0.1722
Zm00001d045858	0
Zm00001d045859	0.55194
Zm00001d045861	0.3703
Zm00001d045862	0
Zm00001d045863	0.1186
ENSRNA049476460	0.6326
Zm00001d045864	1.03
Zm00001d045865	0.37094
Zm00001d045867	6.9362
Zm00001d045868	0
Zm00001d045869	0
Zm00001d045870	0.7688
Zm00001d027086	0
Zm00001d045872	0.1742
Zm00001d045873	0.0129
Zm00001d045875	0.388
Zm00001d045876	0
Zm00001d045877	0.0602
Zm00001d045881	0.795
Zm00001d045882	0.268
Zm00001d045883	0
Zm00001d045884	0.371
Zm00001d045885	0.52
Zm00001d045886	0
Zm00001d045887	0
Zm00001d027087	0
Zm00001d027088	0
Zm00001d045888	0.26942
Zm00001d027089	0
Zm00001d045889	0.318
Zm00001d045890	1.1096
Zm00001d045891	0.788
Zm00001d045892	0
Zm00001d045894	0.0096
Zm00001d045893	4.3876
Zm00001d045895	2.5808
Zm00001d045896	1.59
Zm00001d045898	0.626
Zm00001d045899	0.846
Zm00001d045897	0.846
Zm00001d045901	0.2562
Zm00001d045902	0.1902
Zm00001d045903	0.3238
Zm00001d027090	0
Zm00001d045905	0
Zm00001d045904	0.2082
Zm00001d027091	0
Zm00001d027092	0
Zm00001d045907	0
Zm00001d045906	0
Zm00001d045909	0
Zm00001d045910	0
Zm00001d045911	0.0648
Zm00001d045913	0.448
Zm00001d045914	0.889974
Zm00001d045916	0
Zm00001d045918	0
Zm00001d045919	0.0582
Zm00001d045920	0
Zm00001d027093	0
Zm00001d045922	1.225
Zm00001d027094	0
Zm00001d045926	0
Zm00001d045924	0
Zm00001d045925	1.006
Zm00001d045927	0
Zm00001d045928	0
Zm00001d045929	0
Zm00001d045930	0
Zm00001d045931	0.0352
Zm00001d045935	2.48286
Zm00001d045936	0.8808
Zm00001d027095	0
Zm00001d045937	0.195
Zm00001d045938	0
Zm00001d045941	0.623
Zm00001d045940	0
Zm00001d045942	0
Zm00001d045943	0
Zm00001d045944	0
Zm00001d045945	0.15526
Zm00001d045946	0
Zm00001d045947	0
Zm00001d027096	0
Zm00001d045948	0
Zm00001d045949	2.2764
Zm00001d045950	0.4176
Zm00001d045951	0.517
Zm00001d045952	0
Zm00001d045953	0
Zm00001d045954	0
Zm00001d045956	0.0252
Zm00001d045957	1.2016
Zm00001d045958	0.756
Zm00001d045959	0
Zm00001d045962	0
Zm00001d045963	0
Zm00001d045964	0
Zm00001d045965	0
Zm00001d045967	0
Zm00001d045968	0.0862
Zm00001d027097	0
Zm00001d045970	0.0912
Zm00001d045971	0
Zm00001d045972	0
Zm00001d045973	0.027
Zm00001d045974	0
Zm00001d045975	0.41024
Zm00001d045978	0
Zm00001d045984	0
Zm00001d027098	0
Zm00001d045987	0
Zm00001d045988	0.0922
Zm00001d045989	0
Zm00001d045991	0
Zm00001d045993	0
Zm00001d045995	0
Zm00001d045997	0
Zm00001d045996	0
Zm00001d045998	0
Zm00001d046000	0
Zm00001d045999	0
Zm00001d046001	0
Zm00001d046002	0.348
Zm00001d046003	0
Zm00001d046004	0
Zm00001d046005	0
Zm00001d046007	0
Zm00001d046008	0
Zm00001d046014	0.39
Zm00001d046015	0
Zm00001d046016	0
Zm00001d046017	0
Zm00001d046020	0
Zm00001d046024	0
Zm00001d046026	0
Zm00001d046027	0
Zm00001d046028	0
Zm00001d046029	0
Zm00001d046033	0
Zm00001d046035	0
Zm00001d046036	0
Zm00001d027099	0
Zm00001d046041	0
Zm00001d046039	0
Zm00001d027100	0
Zm00001d046043	0
Zm00001d046044	0
Zm00001d046047	0
Zm00001d027101	0
Zm00001d027102	0
Zm00001d027103	0
Zm00001d046049	0
Zm00001d046050	0.1936
Zm00001d046048	0.1936
Zm00001d027104	0.1744
Zm00001d046053	0
Zm00001d046054	0
Zm00001d046055	0.0954
Zm00001d046060	0
Zm00001d046064	0
Zm00001d046065	0.1872
Zm00001d046066	0
Zm00001d046068	0
Zm00001d046069	0
Zm00001d027105	0
Zm00001d046071	0
Zm00001d046072	0
Zm00001d046073	0.238
Zm00001d046076	0
Zm00001d046077	0
Zm00001d046079	0.466
Zm00001d046080	0
Zm00001d046081	0.4578
Zm00001d046085	0.372
Zm00001d046084	0.372
Zm00001d046083	0
Zm00001d046087	0
Zm00001d046086	0
Zm00001d046088	0
ENSRNA049450283	0
Zm00001d027106	0
Zm00001d046089	0
Zm00001d027107	0
Zm00001d046091	0.266
Zm00001d046092	0.95366
Zm00001d046093	0.224
Zm00001d046096	0
Zm00001d027108	0.1926
Zm00001d046097	0
Zm00001d046098	0
Zm00001d027109	0
Zm00001d046103	0
Zm00001d046104	0
Zm00001d046105	0
Zm00001d046106	0
Zm00001d046109	0
Zm00001d046112	0.492
Zm00001d046111	1.1124
Zm00001d027110	0
Zm00001d046115	0
Zm00001d046116	0
Zm00001d046117	0
Zm00001d046118	0.594
Zm00001d046119	0
Zm00001d046120	0
Zm00001d046121	0
Zm00001d046122	0.36394
Zm00001d046124	0.802
Zm00001d046126	1.1394
Zm00001d046127	0
Zm00001d046128	0
Zm00001d046129	0
Zm00001d046131	0
Zm00001d027111	0
Zm00001d046132	0.128
Zm00001d046134	1.212
Zm00001d046135	0
Zm00001d046136	0
Zm00001d046137	0.0728
Zm00001d046138	0.0906
Zm00001d046140	0.2928
Zm00001d046141	0.6056
Zm00001d046142	1.052
Zm00001d046143	0.266
Zm00001d046144	0
Zm00001d046145	0.266
Zm00001d046147	0
Zm00001d027112	0
Zm00001d046148	0
Zm00001d046149	0.0446
Zm00001d046151	0.22282
Zm00001d046152	0.401
Zm00001d027113	0
Zm00001d046153	0
Zm00001d027114	0
Zm00001d046154	0.1112
Zm00001d046156	0
Zm00001d046155	0
Zm00001d046157	0.0918
Zm00001d027115	0
Zm00001d046158	0.574
Zm00001d046161	0.6188
Zm00001d046162	0
Zm00001d046165	0
Zm00001d046166	0
Zm00001d046167	0.3
Zm00001d046168	0
Zm00001d046169	0.7306
Zm00001d046170	0.8932
Zm00001d046171	0.1054
Zm00001d046172	0
Zm00001d046173	0
Zm00001d046174	0
Zm00001d046175	0.1936
Zm00001d046176	0
Zm00001d046177	0
Zm00001d046178	0
Zm00001d046179	0
Zm00001d046180	0
Zm00001d046181	0
Zm00001d027116	0.496
Zm00001d046182	0
Zm00001d046183	0
Zm00001d046184	0
Zm00001d046185	0.224
Zm00001d046186	0.1114
Zm00001d046187	0.0944
Zm00001d046188	0.26
Zm00001d046190	0
Zm00001d046191	0
Zm00001d046192	0.34
Zm00001d046194	0.478
Zm00001d046195	0
Zm00001d046197	0
Zm00001d046198	0
Zm00001d046199	0.332
Zm00001d046200	0
Zm00001d046202	0
Zm00001d046204	0
Zm00001d046205	0
Zm00001d046207	0
Zm00001d027117	0
Zm00001d046210	1.01
Zm00001d046213	0
Zm00001d046214	0
Zm00001d046215	0
Zm00001d046218	0.298
Zm00001d046221	0
Zm00001d046222	0
Zm00001d046223	0
Zm00001d046225	0
Zm00001d046226	0.1572
Zm00001d046229	0
Zm00001d046230	0.31
Zm00001d046232	0
Zm00001d046231	0
Zm00001d046234	0.944
Zm00001d027118	0
Zm00001d046235	0
Zm00001d046236	0.384
Zm00001d027119	1.182
Zm00001d046238	0.34
Zm00001d046241	0.952
Zm00001d046242	0
Zm00001d046243	0.0664
Zm00001d046246	0.464
Zm00001d046247	0
Zm00001d046249	0.49604
Zm00001d027120	0
Zm00001d046254	0.564
Zm00001d046253	2.5764
Zm00001d046255	0
Zm00001d046256	0
Zm00001d046257	0
Zm00001d046258	0
ENSRNA049450842	0
Zm00001d046260	0
Zm00001d046261	0
Zm00001d046262	0.2206
Zm00001d046263	0
Zm00001d046264	0
Zm00001d046267	0
Zm00001d046268	0
Zm00001d046270	0
Zm00001d046272	0.718
Zm00001d046273	2.164
Zm00001d046274	0
Zm00001d046276	1.3056
Zm00001d046277	0.13494
Zm00001d046278	0
Zm00001d046279	0.171
Zm00001d046281	0.328
Zm00001d046282	0
Zm00001d046283	0
Zm00001d046284	0
Zm00001d046286	0
Zm00001d046288	0
Zm00001d046289	0
Zm00001d046291	0
Zm00001d027121	0
Zm00001d046292	0
Zm00001d027122	0
Zm00001d027123	0
Zm00001d046294	0
Zm00001d046296	0
Zm00001d046297	1.26
Zm00001d027124	0
Zm00001d046298	0
Zm00001d046299	0.6424
Zm00001d046300	0.19076
Zm00001d046302	0.4734
Zm00001d046303	0
Zm00001d046304	0
Zm00001d046305	1.4008
Zm00001d027125	0
Zm00001d046306	9.7544
Zm00001d046311	0.7682
Zm00001d046312	0
Zm00001d046313	0
Zm00001d046314	0
Zm00001d046315	0
Zm00001d046316	0
Zm00001d046317	0.1164
Zm00001d046318	0
Zm00001d046319	0.22944
Zm00001d027126	1.048
Zm00001d027127	0
Zm00001d046322	0
Zm00001d046323	3.0606
Zm00001d046324	4.1812
Zm00001d046325	0.508
Zm00001d046330	3.1374
Zm00001d046331	0
Zm00001d046332	0.3074
Zm00001d046333	1.738
Zm00001d046334	0.01026
Zm00001d046335	0
Zm00001d046336	0
Zm00001d046337	0
Zm00001d046340	0.376
Zm00001d046342	0
Zm00001d046343	0
Zm00001d046344	0.0908
Zm00001d046345	0
Zm00001d046346	0.1644
Zm00001d027128	0
Zm00001d046348	0
Zm00001d046350	0
Zm00001d046352	0
Zm00001d027129	0
Zm00001d046354	0
Zm00001d046355	4.6232
Zm00001d046356	1.9094
Zm00001d046357	0.1799
Zm00001d046358	0
Zm00001d046362	1.27358
Zm00001d046363	0.0374
Zm00001d046365	2.3876
Zm00001d046364	0
Zm00001d046366	0
Zm00001d046369	0
Zm00001d046370	0
Zm00001d046371	0.6842
Zm00001d046372	0
Zm00001d046373	0.308
Zm00001d027130	0
Zm00001d046374	0
Zm00001d046375	0
Zm00001d046377	0.7052
Zm00001d046378	0.0276
Zm00001d046379	0.6397
Zm00001d046380	0
Zm00001d046381	0
Zm00001d027131	0
Zm00001d046383	0.9542
Zm00001d046385	0
Zm00001d046388	0.1718
Zm00001d046389	0
Zm00001d046390	0
Zm00001d046391	1.6374
Zm00001d046392	0
Zm00001d046394	0
Zm00001d046395	2.802
Zm00001d046396	1.5538
Zm00001d046397	0
Zm00001d046399	0
Zm00001d046400	0.7774
Zm00001d046401	1.24878
Zm00001d046402	1.58446
Zm00001d046403	0
Zm00001d046404	3.1712
Zm00001d046405	0.8672
Zm00001d046406	0
Zm00001d027132	0
Zm00001d046407	0
Zm00001d046411	0
Zm00001d046413	0
Zm00001d046416	0
Zm00001d027133	0
Zm00001d046420	0.2728
Zm00001d046421	0
Zm00001d046422	0.236
Zm00001d046423	0
Zm00001d046424	0
Zm00001d046426	0
Zm00001d046429	0.357
Zm00001d027134	0
Zm00001d046432	0
Zm00001d046433	0.07412
ENSRNA049463047	2.95986
ENSRNA049463067	2.95986
ENSRNA049463085	2.95234
ENSRNA049463024	2.95234
Zm00001d046436	1.7096
Zm00001d046434	0.4036
Zm00001d046438	0.87953
Zm00001d046440	1.2294
Zm00001d046439	4.6514
Zm00001d046441	0.163
Zm00001d046442	5.1548
ENSRNA049459426	0
Zm00001d046443	0
Zm00001d046444	1.942
Zm00001d046445	0.276
Zm00001d046447	0
Zm00001d046449	0
Zm00001d046450	0
Zm00001d046451	0
ENSRNA049459418	0
ENSRNA049459435	0
Zm00001d046452	0
Zm00001d046453	0
Zm00001d046454	0.26062
Zm00001d046455	1.5188
Zm00001d027135	0
Zm00001d046456	0.0378
Zm00001d046457	1.7709
Zm00001d046459	0.3466
Zm00001d046460	1.7446
Zm00001d027136	0
Zm00001d046462	5.1036
Zm00001d046463	0.969
Zm00001d046465	0
Zm00001d046466	0.224
Zm00001d046467	0
Zm00001d027137	4.8148
Zm00001d046468	0
Zm00001d046471	1.0778
Zm00001d027138	3.014
Zm00001d046472	1.69
Zm00001d046473	0.4819
Zm00001d046474	0.0914
Zm00001d046475	0
Zm00001d046476	0
Zm00001d046477	0.5148
Zm00001d046479	0
Zm00001d046480	0
Zm00001d046482	2.1438
Zm00001d046484	0
ENSRNA049450817	0
Zm00001d046483	1.55116
Zm00001d027139	0
Zm00001d046485	1.73764
Zm00001d046487	0
Zm00001d046488	0.8736
Zm00001d046489	1.50464
Zm00001d046490	0
Zm00001d046491	0
Zm00001d046492	0.4866
Zm00001d046493	0.238
Zm00001d046494	0
Zm00001d046495	1.6166
ENSRNA049450307	1.6166
Zm00001d046496	1.5462
Zm00001d046499	0
Zm00001d046500	0.30296
Zm00001d046501	0.278
Zm00001d046502	0.6978
Zm00001d046503	2.1874
Zm00001d046504	0
Zm00001d046505	0.2332
Zm00001d046506	0
Zm00001d046507	4.7996
Zm00001d046508	0.224
Zm00001d046509	0
Zm00001d046510	0.3228
Zm00001d046511	0
Zm00001d046512	0
Zm00001d046513	0.4328
Zm00001d046515	0.0354
Zm00001d046517	0
Zm00001d046518	0
Zm00001d046520	0.8322
Zm00001d046519	1.0406
Zm00001d046521	0.1708
Zm00001d046522	0
Zm00001d046523	0
Zm00001d046524	0
Zm00001d046525	0.059
ENSRNA049450801	0.059
Zm00001d027140	0.059
Zm00001d046526	0
Zm00001d046528	1.06005
Zm00001d046527	0.4202
Zm00001d046529	0
Zm00001d046530	0.4938
Zm00001d046531	0.3858
Zm00001d046532	0
Zm00001d046533	2.1694
Zm00001d046534	0.7018
Zm00001d046535	0
Zm00001d046536	0
Zm00001d046537	1.78746
Zm00001d046538	0
Zm00001d046539	0
Zm00001d046540	0.786
Zm00001d046542	0.44
Zm00001d046543	0
Zm00001d046545	0
Zm00001d046549	0
Zm00001d027141	0
Zm00001d046552	0.5546
Zm00001d046553	0.0474
Zm00001d046554	0
Zm00001d046555	0
Zm00001d046558	0
Zm00001d046560	0.236
Zm00001d046559	2.8586
Zm00001d046562	3.3346
Zm00001d046561	0.7494
Zm00001d046563	0.8258822
Zm00001d046564	1.028
Zm00001d046565	4.3764
Zm00001d046566	0
Zm00001d046568	0.1348
Zm00001d046569	0
Zm00001d046571	0.3316
Zm00001d046574	0.427
Zm00001d046579	0
Zm00001d046576	0.1946
Zm00001d046577	1.0076
Zm00001d046580	0.2687
Zm00001d046581	0
Zm00001d046582	0
Zm00001d027142	3.0578
Zm00001d046583	0.1936
Zm00001d046585	0.35266
Zm00001d046586	0.4828
Zm00001d046588	1.84636
Zm00001d046587	2.5185
Zm00001d046590	0
Zm00001d046591	0.69414
Zm00001d046593	6.78356
Zm00001d046592	5.6382
Zm00001d046595	0
Zm00001d046596	0
Zm00001d046598	0.271
Zm00001d046597	0.428
Zm00001d046599	0.4592
Zm00001d027143	0
Zm00001d027144	0
Zm00001d046600	0
Zm00001d046601	1.024
Zm00001d046602	1.20932
Zm00001d046603	0.37334
Zm00001d046604	1.0494
Zm00001d046605	0
Zm00001d046609	0.0534
Zm00001d046610	0
Zm00001d046611	0.296
Zm00001d046613	0
Zm00001d046615	2.279
Zm00001d046614	4.5756
Zm00001d046616	0.4376
Zm00001d046619	0
Zm00001d046620	0
Zm00001d046621	0.656
Zm00001d046624	0
Zm00001d046625	0
Zm00001d046626	0.037
Zm00001d046627	0.92274
Zm00001d046628	0
Zm00001d046629	0.0582
Zm00001d046630	1.045
ENSRNA049459370	0.53384
Zm00001d027145	0
Zm00001d046632	0.9396
Zm00001d046633	0
Zm00001d046634	0
Zm00001d046637	0.727
Zm00001d046635	0.7496
Zm00001d046636	0.6906
Zm00001d046638	0
Zm00001d046639	0.04126
zma-MIR171n	0.5124
ENSRNA049477263	0.5124
Zm00001d046641	2.0812
Zm00001d046642	1.509
Zm00001d046643	0.3772
Zm00001d046644	1.33202
Zm00001d027146	0
Zm00001d046645	4.86452
Zm00001d046647	0.6452
Zm00001d027147	1.59292
Zm00001d046649	5.9608
Zm00001d046651	3.387258
Zm00001d046652	0.2438
Zm00001d046654	0
Zm00001d046655	0.262
Zm00001d046656	0
Zm00001d046658	0
Zm00001d027148	9.64622
Zm00001d046659	0.0312
Zm00001d046660	0.3582
Zm00001d046661	0
Zm00001d046662	1.2073
Zm00001d046663	0.1152
Zm00001d046664	1.6424
Zm00001d046665	0.05674
Zm00001d046666	0.0582
Zm00001d046667	0.1936
Zm00001d046668	0
Zm00001d046669	0
Zm00001d046670	2.34
Zm00001d046671	0
Zm00001d046672	0
Zm00001d046673	1.0964
Zm00001d046675	0.73272
Zm00001d046676	1.1788
Zm00001d046677	0
Zm00001d046678	0
Zm00001d046679	0.6996
Zm00001d046680	2.1132
Zm00001d046681	0.2966
Zm00001d046682	0.1892
Zm00001d046683	0
Zm00001d046684	0.09256
Zm00001d046685	0.1198
Zm00001d046687	0.2737
Zm00001d027149	0.06694
Zm00001d046689	2.79732
Zm00001d046688	0.45
Zm00001d046690	0.5336
Zm00001d046691	0
Zm00001d046694	1.343
Zm00001d046695	1.8104
Zm00001d046693	2.1428
Zm00001d046696	3.88792
Zm00001d046697	0
Zm00001d046698	0.0714
Zm00001d046699	1.6506
Zm00001d046700	0
Zm00001d046703	0
Zm00001d046704	1.872
Zm00001d046705	1.353
Zm00001d046706	0
Zm00001d046707	0
Zm00001d046708	0
Zm00001d046710	1.122
Zm00001d046709	0
Zm00001d046711	0.2396
Zm00001d046713	1.2754
Zm00001d046714	0
Zm00001d046715	0.1042
Zm00001d046716	0
Zm00001d046717	0.06954
Zm00001d046718	0
Zm00001d046719	0
Zm00001d046722	0
Zm00001d046723	0.6926
Zm00001d046725	2.13736
Zm00001d046724	4.853432
Zm00001d046727	0
Zm00001d046726	0
Zm00001d046728	0.1634
Zm00001d046729	0.6914
Zm00001d046730	0
Zm00001d027150	0.143
Zm00001d046732	0.8714
Zm00001d046733	0.892
Zm00001d046735	0.734
Zm00001d046736	0.34
Zm00001d046737	1.1204
Zm00001d046738	2.63
Zm00001d046739	2.588
Zm00001d046740	0.4158
Zm00001d046742	0.4508
Zm00001d046743	2.2972
Zm00001d046745	0.4896
Zm00001d046746	1.2662
Zm00001d046747	0
Zm00001d046748	0.0584
Zm00001d046749	2.3988
Zm00001d046750	0.9088
Zm00001d046751	1.6594
Zm00001d046753	0
Zm00001d046754	0
Zm00001d046755	0.744
Zm00001d046757	0.614
Zm00001d046758	0.1048
Zm00001d046759	0
Zm00001d046760	1.0046
Zm00001d046761	0
Zm00001d046764	0
Zm00001d046763	1.66
Zm00001d046765	0.6358
Zm00001d046766	0.5838
Zm00001d046767	0
Zm00001d046768	0
Zm00001d027151	0
Zm00001d046769	0
Zm00001d046771	0.406
Zm00001d046772	0.8682
Zm00001d046774	0
Zm00001d046775	0
Zm00001d046776	0.059
ENSRNA049450782	0.059
Zm00001d046777	0
Zm00001d046778	2.2648
Zm00001d046779	0.0528
Zm00001d046781	0.8306
Zm00001d046782	0
Zm00001d046783	1.49102
Zm00001d046784	0
Zm00001d046786	0.774
Zm00001d046788	0
Zm00001d046790	0.0304
Zm00001d046792	0
Zm00001d046793	0.1936
Zm00001d046794	0.363
Zm00001d046795	0
Zm00001d046797	0.0474
Zm00001d046798	0
Zm00001d046799	0
Zm00001d046800	2.5072
Zm00001d046801	1.2826
Zm00001d046802	0.106
Zm00001d046803	0.97262
Zm00001d046804	1.39628
ENSRNA049450785	1.39628
Zm00001d046805	1.0942
Zm00001d046807	0.4478
Zm00001d046808	0.3095
Zm00001d046809	0.3126
Zm00001d046810	0
Zm00001d046811	0.266
Zm00001d046812	0.0918
Zm00001d046813	0.0918
Zm00001d046815	0.558
Zm00001d046814	0
Zm00001d046817	0
Zm00001d046816	0.274
Zm00001d046818	2.7513
Zm00001d046819	0
Zm00001d046823	0.291
Zm00001d046824	0.0576
Zm00001d046825	0
