SNP,Chr,Pos,P.value,MAF,nobs,H&B.P.Value,Effect
Zm00001d020768,7,131675954,0.35778419780798,0.475465148836044,590,0.776419089533946,-0.0127872730730891
Zm00001d020769,7,131678626,0.348231673875877,0.444255729265975,590,0.769751047801535,-0.0117319954111084
Zm00001d020770,7,131820907,0.782921768264756,0.424201707217353,590,0.949361702623592,0.0060208497631421
Zm00001d020771,7,131824428,0.698488252083972,0.429144117197564,590,0.927091438568972,0.00772174540653492
Zm00001d020772,7,131855551,0.470027015119308,0.467493398352496,590,0.836016268925791,0.0114683587550038
Zm00001d020773,7,131952446,0.792600832480579,0.452519330052663,590,0.952261234241569,-0.00490184377800351
Zm00001d020774,7,132034507,0.768761564121513,0.432815287492958,590,0.945679026251124,-0.00419739054093726
Zm00001d020775,7,132100220,0.00413601186421361,0.449095475753363,590,0.160947396931881,-0.0776844183875037
Zm00001d020776,7,132117347,0.435646710907869,0.456793689116983,590,0.820236429765513,-0.0116100591223088
Zm00001d020780,7,132447942,0.416181418750229,0.49924285541496,590,0.809932105497586,0.0159996257398843
Zm00001d020781,7,132449037,0.795452790173975,0.49803170879025,590,0.953261184421336,-0.00465019277665679
Zm00001d020783,7,132507882,0.696998877034553,0.436075656311613,590,0.926670663130443,0.0106086517962756
Zm00001d020787,7,132656569,0.723502985947436,0.462179473523631,590,0.934194163502937,0.00545323053552049
Zm00001d020789,7,132733577,0.728372885164608,0.490110054606848,590,0.935234519264911,-0.00662827255739021
Zm00001d020790,7,132794517,0.168665321633669,0.465201494974389,590,0.623517878903359,-0.0228308561659215
Zm00001d020791,7,132829319,0.854585440159992,0.498040606553828,590,0.967898895174072,-0.0027580701544751
Zm00001d020793,7,132928791,0.615515187614582,0.455089283449841,590,0.894930823559828,-0.0091480590720594
Zm00001d020794,7,132947391,0.196819841221648,0.480560458100086,590,0.654570843966925,-0.0173710455099636
Zm00001d020799,7,133232803,0.519510387332393,0.446169292324592,590,0.856108205061151,-0.0120536473490468
Zm00001d020804,7,133411779,0.710346815772061,0.463337554558338,590,0.930550021780167,0.0086486656658713
Zm00001d020807,7,133502732,0.302657090242926,0.492760199453769,590,0.739005526018462,-0.0173714458195928
Zm00001d020808,7,133517158,0.0874546778112315,0.499043198205184,590,0.507240882505102,0.0298759018340413
Zm00001d020810,7,133596384,0.919789131516236,0.433335712252409,590,0.981857436100497,-0.00217609709891853
Zm00001d020811,7,133774093,0.523319237529756,0.461958836699374,590,0.857838258804912,-0.0109652378752537
Zm00001d020820,7,133907684,0.0108996129887075,0.42333819971759,590,0.235902688445933,0.0436167066023854
Zm00001d020821,7,133911775,0.604597095631846,0.45371544744433,590,0.889771369176867,0.0110696657237341
Zm00001d020823,7,133939918,0.878123581043596,0.426087279957007,590,0.973839432639703,0.00251464322617369
Zm00001d020825,7,133990554,0.576586250840471,0.46952221969969,590,0.877533773437284,0.00861657456999093
Zm00001d020826,7,133997692,0.200142855753145,0.4770933715362,590,0.658777625662938,0.0232145422824586
Zm00001d020827,7,134001581,0.179044775474687,0.487625951347306,590,0.635585021709403,0.0295271465889394
Zm00001d020828,7,134113060,0.604483815075138,0.49199920661466,590,0.889701484555489,0.00950810799671165
Zm00001d020834,7,134251695,0.204454311746489,0.499110095005695,590,0.663721865464384,-0.0277854314299918
Zm00001d020835,7,134261242,0.148193039229631,0.475697098660402,590,0.602779477510207,-0.025495852730366
Zm00001d020837,7,134352325,0.360649645968866,0.454489062953908,590,0.778206451360978,0.0168290558873155
Zm00001d020838,7,134390627,0.0852697023347433,0.474000002758062,590,0.503350490165896,-0.0246745774463812
Zm00001d020840,7,134445122,0.618965183810964,0.450355643680285,590,0.896429806328438,-0.0101082598032151
Zm00001d020845,7,134486165,0.337448893347469,0.491833849284502,590,0.763091614066097,0.0110221116704742
Zm00001d020847,7,134492997,0.830160183326643,0.464756540935367,590,0.962564920185513,-0.00205024962496794
Zm00001d020850,7,134543458,0.585691266106889,0.470933299264404,590,0.88107701681339,-0.00667657371054237
Zm00001d020851,7,134652923,0.335905514292954,0.379887816042363,590,0.762618275111426,0.0223949401520757
Zm00001d020852,7,134723869,0.42122351737905,0.462510740043841,590,0.812800939789032,-0.0154103025193162
Zm00001d020853,7,134779523,0.00108334419986361,0.497198168459059,590,0.0886058566387637,-0.0537245002183354
Zm00001d020858,7,134901536,0.110561000418096,0.457441725508725,590,0.549643581954888,0.0345529119038481
Zm00001d020861,7,134916785,0.0949725068435743,0.445442602359222,590,0.519945637162848,0.0350820697759551
Zm00001d020862,7,134954297,0.507780477582921,0.433992039716544,590,0.851045950169454,0.014274339388701
Zm00001d020863,7,134962596,0.719335339319398,0.452531835816807,590,0.933155422673308,-0.00399626722151127
Zm00001d020864,7,135003267,0.384616146463558,0.461532451656162,590,0.790476574409313,0.0120599111557461
Zm00001d020867,7,135064149,0.0178141400925787,0.4762802143429,590,0.288493065151971,0.0408541677849107
Zm00001d020869,7,135114949,0.192271851185429,0.390885753022897,590,0.650516848693753,-0.0253465587160602
Zm00001d020870,7,135138697,0.528738785647654,0.484582069172872,590,0.861317248997044,-0.00847623998996663
Zm00001d020871,7,135142770,0.932327875835645,0.495076112630978,590,0.985975770042969,-0.000971228081974307
Zm00001d020872,7,135156779,0.257098723832921,0.496210491908591,590,0.706380534755624,0.0204820838021826
Zm00001d020874,7,135216263,0.322639183129019,0.406053535064365,590,0.753920068403485,-0.0341630862471607
Zm00001d020876,7,135223556,0.0869422506098953,0.461230161074228,590,0.506092692234957,-0.0306728499543211
Zm00001d020877,7,135225289,0.0340521403131781,0.461450065986107,590,0.364689392412875,-0.054792608919462
Zm00001d020879,7,135265751,0.945518114553044,0.492439614053641,590,0.98844842229217,0.00124969079282083
Zm00001d020881,7,135317302,0.465927475548464,0.498121376554941,590,0.83404287286594,0.0154209458596227
Zm00001d020882,7,135398610,0.565897424230606,0.466955716991047,590,0.873837887563088,-0.00889755546584764
Zm00001d020886,7,135469300,0.696024263764785,0.487317579487237,590,0.926103326454718,0.0064502599281071
Zm00001d020887,7,135474565,0.614991161170859,0.470867935324111,590,0.894601761718259,-0.00796719215112024
Zm00001d020888,7,135477937,0.926963447909413,0.4778770225017,590,0.984537322369947,-0.00090059372273299
Zm00001d020892,7,135679272,0.803661580907744,0.478207685568354,590,0.955324700136848,-0.00371457197713332
Zm00001d020898,7,135842402,0.104199657034666,0.477995026582437,590,0.538520872253498,-0.0325886928872365
Zm00001d020899,7,135891155,0.914649492094961,0.423734362279222,590,0.980875352460772,-0.00141928441440392
Zm00001d020900,7,135891863,0.00326563931571544,0.48491103104968,590,0.142680477049312,0.054380929598333
Zm00001d020901,7,136108132,0.0428933493464072,0.460342701861235,590,0.400155444316517,-0.0322494885959743
Zm00001d020902,7,136115418,0.0279240090190169,0.468958229326606,590,0.335646588408583,-0.0400201634945933
Zm00001d001230,7,136127682,0.372667872156941,0.43543555382651,590,0.784892345026437,-0.0125733089471713
Zm00001d020903,7,136132216,0.846049932775928,0.461473940251016,590,0.966357818731521,-0.0055169671434685
Zm00001d020908,7,136238439,0.318602013317979,0.495781445305685,590,0.750508792804177,-0.016293413651892
Zm00001d020909,7,136246208,0.0198349446815548,0.447780735522347,590,0.299205667730379,0.0317749266419807
Zm00001d020910,7,136264881,0.0374568643256692,0.496545862727341,590,0.377851882017054,-0.0546792977034279
Zm00001d020911,7,136267590,0.449326779311331,0.456986696251957,590,0.82689129032668,-0.0116683647513633
Zm00001d020913,7,136282835,0.632548507993188,0.403960777882392,590,0.901974531133513,-0.00862777311528495
Zm00001d020915,7,136479777,0.0047765821334165,0.499793059362706,590,0.170746449192921,0.0532005419834929
Zm00001d020921,7,136609178,0.709696356907777,0.478156851820891,590,0.930064349109406,-0.00677444582755107
Zm00001d020923,7,136683805,0.0783578738884242,0.490788993536311,590,0.48880134987264,-0.029497335315042
Zm00001d020925,7,136721755,0.275318076637665,0.467722922175622,590,0.719051875217477,-0.0199434457390284
Zm00001d020926,7,136725907,0.0585213222633591,0.468745035313753,590,0.441111806190788,-0.038268852377096
Zm00001d020927,7,136822940,0.494543522997583,0.434914070200995,590,0.846311952111402,-0.00864579960776984
Zm00001d020929,7,136898721,0.504079892304228,0.441695041769785,590,0.849840522491879,0.014630749948454
Zm00001d020930,7,136911485,0.852766282099374,0.454023905215313,590,0.967898895174072,0.00506262867992868
Zm00001d020931,7,136913647,0.946428758393722,0.49268051769202,590,0.988497629347536,-0.00090889852570239
Zm00001d020932,7,136986209,0.0157354231411123,0.48082579113878,590,0.275005494791469,-0.0372333411414784
Zm00001d020936,7,137150743,0.296308792022849,0.4515855665197,590,0.733751181415575,-0.0200264742994785
Zm00001d020937,7,137154591,0.0698666697891799,0.457020055292773,590,0.467515257898744,-0.024144413731093
Zm00001d020938,7,137232926,0.20541954374297,0.461270111873148,590,0.664572699310404,0.020756403175382
Zm00001d020939,7,137263513,0.206983860609235,0.460940541118854,590,0.665625489832756,-0.0229943268262233
Zm00001d020941,7,137273600,0.745805012443036,0.456120314999182,590,0.940399313438988,0.00441509204763879
Zm00001d020946,7,137472537,0.161464883149588,0.492887362075401,590,0.616480698901615,-0.0308941137931373
Zm00001d020947,7,137482526,0.548122617940036,0.445835315510824,590,0.86822376638204,-0.0133055330415741
Zm00001d020948,7,137486579,0.844506313892774,0.48447588233154,590,0.965900078627678,-0.00306859042791169
Zm00001d020949,7,137490433,0.0460836172598288,0.442727609519416,590,0.411141853293799,-0.0273027337349504
Zm00001d020950,7,137491639,0.308709860247844,0.491719967233833,590,0.743578117513747,-0.0192478892127305
Zm00001d020951,7,137493946,0.682228693352843,0.495799556387237,590,0.922142691795563,0.00778336818347286
Zm00001d020953,7,137599102,0.0276735353740552,0.494497685836288,590,0.335287562762393,-0.0547083036409619
Zm00001d020954,7,137626105,0.0707482309149818,0.466760027284332,590,0.469427356500413,-0.0494497351017551
Zm00001d020955,7,137670000,0.648259546255815,0.481468710757636,590,0.908159633054783,0.00833435608146932
Zm00001d020957,7,137711314,0.196452833461433,0.462347251989716,590,0.654361441622277,0.0231809987215708
Zm00001d020958,7,137739132,0.393593324295456,0.492589698690173,590,0.798474620512328,-0.0122858246499706
Zm00001d020960,7,137934293,0.461973765742771,0.448277920396996,590,0.832772145205174,0.0117503613300455
Zm00001d020961,7,137989627,0.103923396843834,0.472331510698063,590,0.538121437419392,-0.0299414943696363
Zm00001d020963,7,138057377,0.312332726234477,0.474556748510981,590,0.746043959156815,0.0163963102519859
Zm00001d020965,7,138116641,0.570175501420645,0.462186502434258,590,0.875263732314754,0.0134566617644354
Zm00001d020967,7,138148362,0.278684389530117,0.420072205073112,590,0.720854710411182,0.0173839954766986
Zm00001d020968,7,138172661,0.747668427835697,0.430390520591039,590,0.94119775790432,-0.00479603220346175
Zm00001d020969,7,138202794,0.302230054658805,0.449596403177095,590,0.738843190936845,0.020706902167722
Zm00001d020970,7,138208287,0.769191787281697,0.48325608815463,590,0.945754662974991,-0.00496546997395864
Zm00001d020971,7,138210336,0.0339943855781831,0.488010579070971,590,0.364689392412875,0.0437025100007431
Zm00001d020972,7,138223556,0.918124274455004,0.468199027096736,590,0.981546246479573,0.00196885207334913
Zm00001d020973,7,138248896,0.351708794048871,0.490456807405808,590,0.77163659731092,-0.018204488900659
Zm00001d020974,7,138260086,0.141647268610743,0.480505855860443,590,0.593746089598289,-0.0548613332326418
Zm00001d020975,7,138262824,0.0410368679402177,0.481941261307385,590,0.392276274338757,-0.0393198610292483
Zm00001d020976,7,138349670,0.840611931286668,0.494689715192443,590,0.964844976975732,0.00322322769819255
Zm00001d020977,7,138407898,0.25943037275482,0.485220321135522,590,0.707858598784715,0.0184451659627952
Zm00001d020978,7,138410439,0.439310797906801,0.36179391961247,590,0.821888251308912,0.0198290934353507
Zm00001d020980,7,138698158,0.324685168250216,0.497277670466449,590,0.755909841677733,-0.0160961149608251
Zm00001d020982,7,138832493,0.0567753290154137,0.4847637556597,590,0.435713744505009,0.0339273179082817
Zm00001d020983,7,139018844,0.115101919488362,0.464039960176679,590,0.556596571888182,-0.0317377683718689
Zm00001d020984,7,139074709,0.0536204259215868,0.398045958154999,590,0.429460771428382,-0.0415825822511642
Zm00001d020985,7,139305004,0.331884913563794,0.449564152925231,590,0.760985797993456,0.0125640082522555
Zm00001d020986,7,139367277,0.196965656630207,0.463135479590774,590,0.65474340234397,0.0268016620281293
Zm00001d020989,7,139575199,0.519991998253957,0.384846670373851,590,0.856311284874783,0.0126647149595798
Zm00001d021000,7,139890422,0.811043232106355,0.390177432198422,590,0.956984147476071,-0.00425311764388081
Zm00001d021001,7,139906379,0.2883371296763,0.4288515783086,590,0.729613992942561,0.0145250074083257
Zm00001d021006,7,140181294,0.205886160484744,0.498408634892876,590,0.664955324145782,-0.0375505744716314
Zm00001d021010,7,140312368,0.966894535719279,0.391946557309082,590,0.992673828328724,0.00087347312198871
Zm00001d021011,7,140404199,0.0461123137793,0.490688981914211,590,0.411141853293799,-0.0340454084836292
Zm00001d021014,7,140471692,0.68161171609274,0.44435826107952,590,0.921995367078414,-0.00554617395655915
Zm00001d021015,7,140479942,0.285292724100231,0.44676562661333,590,0.727312836218109,-0.0203137009352848
Zm00001d021016,7,140499249,0.116981712838439,0.482493017532919,590,0.559365350727651,-0.0472437271811588
Zm00001d021017,7,140503264,0.410810931234043,0.418217274427185,590,0.807286647419356,-0.0215115972170699
Zm00001d021018,7,140506559,0.555990659180158,0.490101026189913,590,0.871822481215015,-0.0106823662107543
Zm00001d021019,7,140533153,0.0269051302715161,0.469153138170083,590,0.33262080263263,-0.0327392131034872
Zm00001d021020,7,140560504,0.646437548985799,0.455739688990212,590,0.907589862031923,0.00781190220775602
Zm00001d021021,7,140562622,0.00147174008897347,0.451292992143208,590,0.102891578826399,0.0615219740049
Zm00001d021023,7,140682154,0.0465922044914101,0.415975044377892,590,0.412872270796261,0.0423946409274669
Zm00001d021024,7,140750988,0.521146634812117,0.468181118948964,590,0.857022867546399,0.013886661920712
Zm00001d021025,7,140788218,0.840026933880347,0.487249837242598,590,0.964570476236317,-0.00418143067192622
Zm00001d021026,7,140795172,0.224060045559542,0.474091500358994,590,0.680149919533923,0.0234468295924996
Zm00001d021031,7,140949104,0.124114003431482,0.466383180970679,590,0.568203738810156,-0.0233927584271362
Zm00001d021032,7,140954748,0.690649292553289,0.486128088064078,590,0.924679768337558,0.0064016947633756
Zm00001d021033,7,140983077,0.240442635709865,0.424248102914301,590,0.692742205472814,0.0128464471200302
Zm00001d021036,7,141009143,0.694122548943211,0.481335769849493,590,0.92498181905057,-0.00744433890198626
Zm00001d021038,7,141028674,0.457915962427743,0.497214221278972,590,0.831068894582343,0.0127004418255486
Zm00001d021039,7,141030372,0.99325508743658,0.332081826819634,590,0.998267192020472,-0.000143247147949027
Zm00001d021040,7,141043659,0.0975708522637531,0.438247885184974,590,0.524823305017516,0.0238029148299372
Zm00001d021046,7,141160173,0.375327965689508,0.486406642866391,590,0.785845231345032,-0.0204661330161131
Zm00001d021048,7,141205507,0.139129116751542,0.418328608529283,590,0.590801078068005,-0.022678064671775
Zm00001d021050,7,141288160,0.121229725563918,0.484535250277428,590,0.565518394478777,0.0270557234306716
Zm00001d021051,7,141401773,0.800563719867845,0.474276067922762,590,0.955028211715941,-0.00445667758995899
Zm00001d021053,7,141602512,0.474898642633796,0.472316828546497,590,0.838620042010763,-0.0102958302540318
Zm00001d021054,7,141615733,0.260085327184158,0.409302676841814,590,0.708406094529297,-0.0193292556047759
Zm00001d021056,7,141662438,0.451414186659808,0.446792424003146,590,0.828386408431492,0.0136719819921006
Zm00001d021058,7,141732990,0.932030618865153,0.488653672999979,590,0.985947195586905,-0.00169685030724587
